text,prediction
нашақорлықтың алдын алу мақсатында шымкенттік полицейлер студенттерге сабақ өткізді шымкент қаласы полиция департаменті есірткі қылмысына қарсы күрес басқармасының қызметкерлері жастар арасында нашақорлықтың маскүнемдіктің алдын алу жастарды спортқа баулу мақсатында студенттермен кездесу өткізді басқосудың негізгі мақсаты жастар мәдениеті соның ішінде салауатты өмір салтын насихаттау нашақорлықтың алдын алу жастарды зиянды әдеттерден бойын аулақ ұстауға шақыру болып табылады іс шараға шымкент қаласының полиция департаменті тарапынан есірткі қылмысна қарсы іс қимыл басқармасының жедел уәкілі полиция майоры бауыржан карбеков және политехникалық колледждің студенттері қатысты кездесу аясында жастар арасында нашақорлық жайында толыққанды мағлұмат берді сала мамандары нашақорлық індеті жер бетінде миллиондаған адамның өмірін жалмап жатқанын және аталған індеттің шекараны жасты нәсілді талғамайтынына тоқталды сонымен қатар есірткіден бойды аулақ салудың маңызын салауатты өмір сүру салтын ұстанудың маңызды екендігін жеткізді шымкент қаласы полиция департаментінің баспасөз қызметі встречу по профилактике наркомании провели полицейские со студентами в шымкенте сотрудниками управления по противодействию наркопреступности департамента полиции города шымкент проведена встреча со студентами по профилактике наркомании алкоголизма среди молодежи основной целью встречи является пропаганда здорового образа жизни призыв молодежи к воздержанию от вредных привычек приобщение их к спорту в мероприятии приняли участие оперуполномоченный управления по противодействию наркопреступности майор полиции бауыржан карбеков и студенты политехнического колледжа пресс служба департамента полиции города шымкент,0
шымкентте бір апта ішінде бейнекамералардың көмегімен 8 қылмыс ашылды 2022 жылғы 12 18 қыркүйек аралығында шымкент қаласы полиция департаменті жедел басқару орталығының 102 арнасына 6466 әр түрлі сипаттағы қоңыраулар шалынған оның 2850 тіркеуге алынып қазіргі таңда тергеу амалдары жүргізілуде бір апта ішінде бейнебақылау камераларының көмегімен 10 қылмыс ашылған оның ішінде ұрлық 4 адам өлтіру 1 басқа да 1 бейнебақылаулар заң бұзушылықтың алдын алуға қылмыстың ізін суытпай ашылуына үлкен көмегін тигізіп келеді сондай ақ нөлдік төзімділік қағидасы және әкімшілік құқық бұзушылық бойынша 1168 жайт анықталып әкімшілік хаттама толтырылды оның ішінде нөлдік төзімділік бойынша 154 жол ережесін бұзған 873 одан басқа да 141 жайт анықталды шымкент қаласы полиция департаментінің баспасөз қызметі в шымкенте за неделю с помощью видеокамер раскрыто 8 преступлений в период с 12 по 18 сентября текущего года на канал 102 центра оперативного управления департамента полиции города шымкент поступило 6466 звонков различного характера за неделю с помощью камер видеонаблюдения раскрыто 8 преступлений кражи угон и др камеры видеонаблюдения оказывают большую помощь в профилактике правонарушений раскрытии преступлений по горячим следам также по принципу нулевой терпимости и административным правонарушениям выявлено 1168 фактов из них 873 нарушений правил дорожного движения пресс служба департамента полиции города шымкент,0
шымкентте төрт алаяқтық жайтына қатысы бар 35 жастағы әйел ұсталды несие әперемін деп тұрғындарды алдап келген оларды арбауына түсіріп тіпті атқармаған қызметі үшін алдын ала ақшасын да алған 2022 жылдың 11 қыркүйегінде абай апб на шымкент қаласының төрт тұрғыны арызданған олар өз арыздарында белгісіз азаматшаның қомақты көлемде несие алып беремін деп сенімдеріне кіріп қолма қол әрқайсысынан 100 000 жүз мың теңгеден алып кеткендігі жөнінде жазып көрсеткен полиция қызметкерлерімен жүргізілген жедел іздестіру жұмыстарының нәтижесінде осы қылмысқа қатысы бар шымкент қаласының тұрғыны анықталды қазіргі уақытта аталған дерек қр қк тің 190 бабы 3 бөлігімен алаяқтық сотқа дейінгі тергеп тексерудің бірыңғай тізіліміне тіркелді күдіктінің жеке басын анықтау мақсатында барлық қажетті шаралар жүргізілді нәтижесінде тәртіп сақшылары азаматшаны қала аумағында жасырынып жүрген жерінен ұстады күдікті шымкент қаласының 35 жастағы тұрғыны болып шықты ол алған ақшаны өз қажеттілігіне жаратып жіберген полицейлер ұсталған азаматшаның бүгінге дейін осы тектес 4 жайтқа қатысы барын анықтап отыр тергеу амалдары жүргізілуде шымкент қаласы полиция департаментінің баспасөз қызметі женщину причастную к четырем фактам мошенничества задержали в шымкенте в абайское руп обратились четыре жителя города в своих заявлениях они указали что малознакомая женщина пообещав помощь в получении кредита в крупном размере взяла у каждого из них деньги по 100 000 тенге данный факт зарегистрирован в едином реестре досудебных расследований по ч 3 ст 190 ук рк мошенничество в целях установления личности подозреваемого проведены все необходимые мероприятия в результате оперативно розыскных работ проведенных сотрудниками полиции установлена причастная к данному преступлению женщина ей оказалась 35 летняя местная жительница пресс служба департамента полиции города шымкент,0
шымкенттік жастарға сыбайлас жемқорлыққа қарсы брошюралар таратылды сыбайлас жемқорлыққа қарсы іс қимыл агенттігінің шымкент қаласы бойынша департаменті мен м әуезов атындағы оқу арасында 2022 2023 оқу жылына арналған іс шаралар жоспарына сәйкес жастар бойында адалдық парасаттылық құндылықтарын дәріптеу сыбайлас жемқорлыққа қарсы мәдениетті қалыптастыру мақсатында қарқынды жұмыстар атқарылуда атап айтқанда сыбайлас жемқорлыққа қарсы мониторинг жастармен кездесулер адалдық сағаттары және тағы да басқа жұмыстар ұйымдастырылуда сонымен қатар жемқорлықтың алдын алудағы жастардың рөлін ескере отырып жемқорлық көріністеріне тап болған жағдайдағы және жемқорлық құқық бұзушылық фактісі туралы хабарлаған азаматтарды көтермелеу туралы мәліметтер енгізілген брошюралар жастарға таратылды молодежь шымкента раздали антикоррупционные брошюры в соответствии с планом мероприятий на 2022 2023 учебный год между департаментом агентства по противодействию коррупции по городу шымкент и юку им м ауэзова проводится активная работа по пропаганде ценностей добропорядочности честности формированию антикоррупционной культуры у молодежи в частности проводится антикоррупционный мониторинг встречи с молодежью часы добропорядочности и многое другое вместе с тем учитывая роль молодежи в предупреждении коррупции ими розданы брошюры содержащие сведения о поощрении граждан попавших в коррупционные проявления и сообщивших о факте коррупционного правонарушения ,0
 қазақстан танкистері кәсіби мерекелерін атап өтуде 15 қыркүйекте қазақстан қарулы күштерінде танкистер күні атап өтіледі бұл күннің тарихы 1942 жылдан басталады сол бір қаһарлы соғыс жылдары республика жастары жинаған қаражатқа жасалған танктер легі қазақстаннан майдан даласына жіберілген болатын 1941 жылы шымкент теміржолының еңбекшіл жастарының бастамасымен бүкіл республика бойынша бір жыл ішінде танк легін құруға жететін ақшалай қаражат жиналды 1942 жылғы 15 қыркүйекте қазақстан комсомолы деген жазуы бар 46 танк әскерлерге берілді бұл жауынгерлік машиналар ұлы отан соғысының шайқастарына қатысты кейбір куәгерлердің естелігіне сүйенсек берлин түбіндегі шайқастарға да қазақстанда жасалған бірнеше танк қатысқан толығырақ ortcom kz сайтында казахстанские танкисты отмечают профессиональный праздник 15 сентября в вооруженных cилах казахстана отмечается день танкиста эта дата стала памятной с 1942 года когда из казахстана на фронт была направлена колонна танков построенных на собранные молодежью республики средства в 1941 году по инициативе молодых трудящихся чимкентской железной дороги по всей республике в течение года собирались денежные средства которые пошли на создание танковой колонны 15 сентября 1942 года 46 танков с надписью комсомолец казахстана были переданы в войска боевые машины приняли участие в сражениях великой отечественной войны а по воспоминаниям отдельных очевидцев несколько танков участвовали в боях под берлином подробнее на сайте ortcom kz ortcom_kz,0
кыргызская и таджикская стороны назвали количество раненых в ходе вооруженных столкновений на общей границе передает корреспондент independ kz ранее сообщалось что утром 14 сентября в местности булак башы баткенского района произошел конфликт с применением оружия по данным пограничной службы гкнб кыргызстана пограничники кыргызской стороны обнаружили отряд из таджикистана который в нарушение ранее достигнутых договоренностей занял боевые позиции на неописанном участке госграницы в течение дня перестрелки также произошли в местностях как сай и паскы арык баткенского района погранслужба кыргызстана сообщила что таджикской стороной были обстреляны две погранзаставы кыргызстана достук и самаркандек в результате вооруженного инцидента в местности булак башы двое военнослужащих пс гкнб кр получили ранения также на участке пограничной заставы самаркандек баткенского пограничного отряда ранения получили двое граждан кыргызстана позже в министерстве здравоохранения кыргызстана сообщили что количество раненых граждан возросло до трех человек г у б 21 год диагноз оскольчатая рваная рана волосистой части головы состояние врачами оценивается как средней тяжести и к б 31 год диагноз огнестрельное ранение поясничной области с проникновением в брюшную полость внутрибрюшное кровотечение травматический шок 3 й ст состояние крайне тяжелое экстренно взята на операцию с н 11 лет диагноз огнестрельное оскольчатое сквозное ранение плеча слева нижней челюсти слева состояние средней тяжести проинформировали в ведомстве погранслужба гкнб таджикистана в свою очередь обвинила кыргызскую сторону в начале конфликта фото focus ua dudoser_video dudoser_video ____________ shymkentnews_1724 shymkent taraz astana shymkentcity17 dudoser_video kazakstan gorod_shymside shymkent dudoser kazakh_dubsmash kazakh_video instavideo_kaz kzvine kyzykta dudoser_video kazakstan dudoser kazakh_dubsmash shymkent тараз2021 таразжарылыс бишы шымкентновости шымсайд шымкентсити шымкент жаналыктар тараз осень оскемен музарт тараз холостяк тараз тараз шымкент,0
в шымкенте полийцейские задержали 35 летнюю женщину которую подозревают сразу в 4 фактах мошенничества 11 сентября в абайское ровд обратились четверо пострадавших они рассказали что заплатили по 100 тысяч тенге некой женщине которая обещала помочь вытащить крупную сумму денег в кредит но в итоге исчезла в настоящее время данный факт зарегистрирован в едином реестре досудебных расследований по ч 3 ст 190 ук рк мошенничество в ходе поиска подозреваемую задержали на территории города ею оказалась 35 летняя жительница шымкента все денежные средства задержанная потратила на собственные нужды возбуждено уголовное дело ведется расследование ,0
в городском департаменте полиции подвели итоги прошедшей недели в период с 12 по 18 сентября текущего года на канал 102 центра оперативного управления департамента полиции города шымкент поступило 6466 звонков различного характера за неделю с помощью камер видеонаблюдения полицейским удалось раскрыть 8 преступлений среди них 1 убийство 4 факта кражи и 3 факта других преступлений камеры видеонаблюдения оказывают большую помощь в профилактике правонарушений раскрытии преступлений по горячим следам также по принципу нулевой терпимости и административным правонарушениям выявлено 1168 фактов из них 873 нарушений правил дорожного движения ,0
фальшивомонетчика и наркосбытчика в одном лице осудили на 10 лет в шымкенте 45 летний безработный признан виновным в подделке более девяти тысяч долларов и распространении мефедрона об этом рассказали в агентсве по финмониторингу злоумышленник орудовал в шымкенте и туркестанской области поддельные банкноты и наркотики осужденный получал от двух граждан узбекистана свою вину в суде мужчина полностью признал говорит пойти на преступление его заставила безработица ,0
подозреваемых в торговле новорожденными задержали за торговлю несовершеннолетними им грозит до 12 лет тюрьмы сообщает zakon kz торговлю новорожденными наладили в алматы шокирующие факты выявили полицейские сообщает телеканала астана по данным полиции группа лиц занималась незаконными усыновлением они находили беременных женщин желавших отказаться от будущего малыша и сводили с бездетными парами торговцы даже изготавливали поддельные свидетельства о рождении по данным мвд только за сентябрь выявлено более двадцати преступлений касающихся живого товара ранее полицейские провели спецоперацию и задержали 11 человек которые продавали девушек в сексуальное рабство в шымкенте таразе и туркестане они вербовали жертв в том числе несовершеннолетних в соцсетях и через знакомых по данному факту проводится досудебное расследование за создание и руководство организованной группой а равно участие в ней торговля людьми вовлечение несовершеннолетнего в занятие проституцией притоносодержание сводничество и распространение наркотиков старший оперуполномоченный по особо важным делам дбоп мвд рк данияр алимуханбет задержанных при спецоперации поместили под стражу всю прибыль деятельности предполагаемые преступники оставляли себе если жертвы сопротивлялись или отказывались их избивали насиловали или сажали на наркотики ,0
шымкент несие аламын деп миллионға жуық қаржысынан айырылды несие алып беремін деп тұрғындардан заңсыз ақша алып айласын асырғандар саны азаймай тұр кезекті жайт шымкент қаласында орын алды 2022 жылдың 10 қазанында сағат 16 17 те әл фараби апб на жергілікті жердің тұрғыны арызданған ол өз арызында үш жылдан бергі танысы қаржы ұйымынан несие алып беремін деп 994 530 тоғыз жүз тоқсан төрт мың бес жүз отыз мың теңге ақшасын алаяқтық жолмен иемденіп алғанын жазып көрсеткен аталған дерек қк тің 190 бабы 1 бөлігімен алаяқтық сотқа дейінгі тергеп тексерудің бірыңғай тізіліміне тіркелді полиция қызметкерлері жедел іздестіру жұмыстарын жүргізді нәтижесінде тәртіп сақшылары күдікті азаматшаны тәулік ішінде қала аумағында қолға түсірді ол шымкент қаласының 47 жастағы тұрғыны болып шықты жұмыссыз бұрын соңды сотты болмаған қазіргі уақытта ұсталған азаматшаның алған ақшаны өз қажеттілігіне жаратып жібергені белгілі болды тергеу амалдары жүргізілуде шымкент қаласы полиция департаментінің баспасөз қызметі обещала помощь в получении кредита аферистку задержали в шымкенте в аль фарабийское руп обратилась местная жительница в своем заявлении она указала что знакомая пообещав помощь в получении кредита в крупном размере взяла у нее почти 1 млн тенге данный факт зарегистрировали в едином реестре досудебных расследований по ст 190 ук рк мошенничество в результате оперативно розыскных работ проведенных сотрудниками полиции установлена причастная к данному преступлению женщина ей оказалась 47 летняя местная жительница в настоящее время расследование продолжается пресс служба департамента полиции города шымкент,0
шымкент танысының атына несие рәсімдеп алдап кеткен азаматша анықталды тауарлық несие шығарып беремін деп айласын асырғандар саны азаймай тұр кезекті жайт шымкентте 2022 жылдың 4 қазанында орын алған абай апб ның кезекші бөліміне түркістан облысының 36 жастағы тұрғыны арызданған ол арызында бір жылдан бергі танысы телефон қосымшасы арқылы 1 000 000 бір миллион теңгелік тауарлық несие шығарып беремін деп сеніміне кіріп түскен қаржыны алаяқтық жолмен иемденіп кеткенін көрсеткен жәбірленушіге келтірілген жалпы шығын көлемі 1 000 000 бір миллион теңгені құрап отыр аталған жайт қк тің 190 бабы 1 бөлігімен алаяқтық сотқа дейінгі тергеп тексерудің бірыңғай тізіліміне тіркелді тәртіп сақшылары барлық қажетті шараларды қабылдап жедел іздестіру іс шараларын жүргізді нәтижесінде полиция қызметкерлері күдіктіні тәулік ішінде қала аумағында қолға түсірді ол шымкент қаласының тұрғыны болып шықты жасы 32 де жұмыссыз екі баланың анасы ұсталған азаматша өз кінәсін толықтай мойындап заңсыз әрекетке қаражаттан қысылғандықтан барғанын жеткізді қазіргі кезде күдіктінің осыған ұқсас басқа да қылмыстарға қатыстылығы анықталуда тергеу амалдары жүргізілуде шымкент қаласы полиция департаментінің баспасөз қызметі кредит на чужое имя оформила жительница шымкента в абайское руп с сообщением о факте мошенничества обратился житель туркестанской области со слов потерпевшего знакомая через банковское приложение в его телефоне оформила кредит на сумму 1 млн и присвоила деньги факт полицейские зарегистрировали по статье мошенничество в ходе принятых оперативных мер 32 летнюю подозреваемую задержали в течение суток в настоящее время проводится досудебное расследование пресс служба дп г шымкент,0
шымкентте қару жедел профилактикалық іс шарасы басталды шымкент қаласы полиция департаментінің нұсқауына сәйкес қала көлемінде атыс қаруымен оның ішінде тіркелмеген атыс қаруымен жасалатын қылмыстардың алдын алу мақсатында заңсыз айналымдағы қаруларды анықтап тәркілеу бағытында 2022 жылдың 17 қазаннан бастап қару жедел профилактикалық іс шарасы басталды атап өтер жайт іс шараның негізгі мақсаты қала көлемінде заңсыз сақтаудағы қаруды және оқ дәрілерді тәркілеу және олардың сатып алу көздерін оны заңсыз жеткізу арналарын анықтау сонымен қатар заңсыз қаруды сақтау алып жүрумен айналысатын тұлғалар мен ұйымдасқан қылмыстық топтарды анықтау отты атыс қаруымен жасалатын қылмыстардың алдын алу ескерту және оларды ашу жедел жағдайды тұрақтандыру болып табылады сондай ақ учаскелік полиция инспекторларымен қала аумағында тіркелген қару иелерін мекенжайы бойынша тексеру жұмыстары жүргізіледі қару жедел профилактикалық іс шарасы 26 қазанға дейін жалғасатын болады шымкент қаласы полиция департаментінің баспасөз қызметі в шымкенте стартовало оперативно профилактическое мероприятие кару сотрудниками департамента полиции города шымкент в целях предупреждения преступлений совершаемых с применением огнестрельного оружия с 17 октября начато оперативно профилактическое мероприятие кару по выявлению оружия находящегося в незаконном обороте основная цель мероприятия выявление оружия и боеприпасов незаконно хранящихся на территории города а также установление источников их приобретения каналов их незаконной доставки кроме того выявление лиц занимающихся хранением ношением незаконного оружия и организованных преступных групп предупреждение и раскрытие преступлений в ходе опм участковыми инспекторами полиции проводится проверка владельцев оружия зарегистрированных на территории города оперативно профилактическое мероприятие кару продлится до 26 октября пресс служба департамента полиции города шымкент,0
шымкентте бір апта ішінде бейнекамералардың көмегімен 10 қылмыс ашылды 2022 жылғы 10 мен 16 қазан аралығында шымкент қаласы полиция департаменті жедел басқару орталығының 102 арнасына 8086 әртүрлі сипаттағы қоңыраулар шалынған оның 3443 тіркеуге алынып қазіргі таңда тергеу амалдары жүргізілуде бір апта ішінде бейнебақылау камераларының көмегімен 10 қылмыс ашылған оның ішінде ұрлық 8 тонау 1 бұзақылық 1 бейнебақылаулар заң бұзушылықтың алдын алуға қылмыстың ізін суытпай ашылуына үлкен көмегін тигізіп келеді сондай ақ нөлдік төзімділік қағидасы және әкімшілік құқық бұзушылық бойынша 1215 жайт анықталып әкімшілік хаттама толтырылды оның ішінде нөлдік төзімділік бойынша 179 жол ережесін бұзған 903 одан басқа да 133 жайт анықталды шымкент қаласы полиция департаментінің баспасөз қызметі в шымкенте за неделю с помощью видеокамер раскрыто 10 преступлений в период с 10 по 16 октября текущего года на канал 102 центра оперативного управления департамента полиции города шымкент поступило 8086 звонков различного характера за неделю с помощью камер видеонаблюдения раскрыто 10 преступлений кражи грабежа и др камеры видеонаблюдения оказывают большую помощь в профилактике правонарушений раскрытии преступлений по горячим следам также по принципу нулевой терпимости и административным правонарушениям выявлено 1215 фактов из них 903 нарушений правил дорожного движения пресс служба департамента полиции города шымкент,0
шымкент сұлулық салонынан үш дана жасанды шаш ұрлаған азаматша ұсталды сұлулық салонына шаш үлгісін жасату үшін барған азаматша сондағы сөрелерде тұрған жасанды шаштарды ұрлап кеткен оқиға шымкент қаласында орын алды 2022 жылдың 18 қыркүйегінде кешкі сағат 20 40 та әл фараби апб на жергілікті жердің тұрғыны арызданған ол арызында өзі шымкент қаласында орналасқан сұлулық салондарының бірінде жұмыс жасайтынын және жұмыс уақытында кезекті клиенті жалпы құны 75 000 жетпіс бес мың теңге тұратын 3 дана жасанды шашты еркін қол жеткізу арқылы ұрлап кеткендігін жазып көрсеткен аталған дерек қк тің 188 бабы 1 бөлігімен ұрлық сотқа дейінгі тергеп тексерудің бірыңғай тізіліміне тіркелді полиция қызметкерлері жедел іздестіру жұмыстарын жүргізіп күдіктінің жеке басын анықтау мақсатында барлық қажетті шараларды қабылдады тұрғындардан сұрастырылып жақын маңайдағы бейнебақылау камералары жіті қаралды нәтижесінде тәртіп сақшылары күдікті азаматшаны қала аумағында қолға түсірді ол шымкент қаласының тұрғыны болып шықты жасы 34 те жұмыссыз бұрын соңды сотты болмаған ұсталған азаматша бұл заңсыз әрекетке қаржыдан қысылғандықтан барғанын жеткізді яғни жасанды шаштарды сатып одан пайда таппақ болыпты қазіргі уақытта күдікті жасанды шаштарды арыз иесіне қайтарды келтірілген шығын толық өтелді тергеу әрекеттері жүргізілуде шымкент қаласы полиция департаментінің баспасөз қызметі волосы для наращивания украла женщина из салона красоты в шымкенте о произошедшем в полицию сообщила работница салона со слов заявительницы завершив прическу для некой клиентки и проводив ее она обнаружила пропажу искусственных волос для наращивания ущерб составил 75 тыс тенге факт зарегистрировали в едином реестре досудебных расследований по ч 1 ст 188 ук кража сотрудники полиции в результате оперативно розыскных работ установили и задержали подозреваемую на территории города ей оказалась жительница города 34 лет в настоящее время проводятся следственные действия пресс служба департамента полиции города шымкент,0
шымкент жыл басынан бері 600 ге жуық адам көлікті мас күйінде басқарған жол көлік оқиғасы ондағы жол апаттары өздігінен орын алмайды тиісті ережелердің қандайда бір талаптарын сақтамағандықтан болады осындай әрбір оқыс жайтта адамдардың өмірі тағдыры мен денсаулығы тұрады жол апатына ұшырататын оның ішінде кісі өліміне әкеліп соқтыратын деректердің дені автокөлікті аса жылдамдықпен басқарудан бөлек рөлге мас халде отырған жүргізушілердің іс әрекеті және оның салдарынан туындайды қр әқбтк нің 608 бабына сәйкес жүргізушінің көлік құралын алкогольдік есірткілік және немесе уытқұмарлық масаң күйде басқаруы сол сияқты көлік құралын алкогольдік есірткілік және немесе уытқұмарлық масаң күйдегі адамның басқаруына беру он бес тәулікке әкімшілік қамаққа алуға және жеті жыл мерзімге көлік құралын басқару құқығынан айыруға алып келеді айта өтетін ақпарат шымкент қаласының аумағында ағымдағы жылдың 9 айында қр әқбтк нің 608 бабымен 578 іс тіркеліп әкімшілік жауапкершілікке тартылуы үшін сотқа жолданды осы ретте тәртіп сақшылары барлық жүргізушілер мен жаяу жүргіншілерге қозғалыс кезінде әсіресе тәуліктің қараңғы мезгілінде және қолайсыз ауа райы жағдайында аса мұқият және қырағы болу қажеттігін ескертеді сондай ақ масаң күйде көлік басқарудың салдары қайғылы жағдаймен аяқталуы мүмкін полиция қызметкерлері қала тұрғындары мен қонақтарын жол көлік оқиғасының алдын алу үшін жол ережелерін қатаң сақтауға шақырады шымкент қаласы полиция департаментінің баспасөз қызметі почти 600 пьяных водителей задержала полиция шымкента с начала года за девять месяцев патрульными полицейскими для медицинского освидетельствования в городской наркологический диспансер доставлено 578 водителей у которых установлено состояние алкогольного опьянения в отношении грубых нарушителей составлены административные протоколы по статье 608 коап рк управление тс водителем находящимся в состоянии алкогольного наркотического и токсикоманического опьянения а автомобили водворены на штрафную стоянку отметим в соответсвии с законодательством данное правонарушение наказывается арестом на 15 суток и лишением права управления транспортным,0
49 летний местный житель носил с собой 20 г героина сотрудники дп шымкента задержали подозреваемого в хранении и перевозке наркотиков в особо крупном размере им оказался 49 летний житель города в ходе проверки у него был изъят полиэтиленовый пакет с 20 г героина зарегистрировано уголовное дело по статье 296 ч 4 ук рк незаконное изготовление переработка приобретение хранение перевозка без цели сбыта наркотических средств психотропных веществ их аналогов в особо крупном размере сообщает polisia kz начато досудебное расследование подозреваемый водворен в изолятор временного содержания в ведомстве добавили что задержанный ранее привлекался к уголовной ответственности за совершение аналогичного преступления ,0
